SubjectID,IPAddress,empty,duplicate,StartDate,EndDate,testruns,powcond,emptyappraisals,prime_prob,hp_exp,lp_exp,emocond,happy,symp,angry,comp,sad,interest,mad,anxious,proud,down,worried,frustrated,ohappy,oangry,osad,ointerest,omad,oanxious,oproud,odown,oworried,ofrust,pleas,tresp,oresp,sresp,tpow,opow,noonepow,sitpow,immoral,age,gender,female,income,education,black,mideast,asian,white,latino,natam,pacisl,other,other_specify,other_tell,sim_hit,comments,suspicion
R_3s1Dx3kXstynqf9,104.131.157.6,0,0,7/14/15 8:55,7/14/15 9:01,0,-1,0,0,,I wanted to go home for the holidays but did not have enough money to buy a plane ticket. So I had to go ask my friend for the money. He was very uneasy about lending me so much money and told me he needed time to think about it. For the next three days I was constantly thinking about my friend and if he would give me the money. I did not want to seem needy but I wanted to get the money so I could buy a ticket. In the end he lent me the money and I was able to pay him back over time. ,1,0,28,88,20,35,57,100,39,0,77,0,84,0,100,25,0,100,83,0,0,55,100,0,49,50,0,67,100,0,0,98,25,Male,male,2,5,0,0,0,1,0,0,0,0,,no comments at this tme,no; I have not.,0,0
R_DOyFoIQC8FEaCaJ,98.233.193.101,0,0,8/13/15 19:05,8/13/15 19:08,0,-1,0,0,,My boss had power over me.,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,16,17,17,69,9,12,23,male,male,3,4,0,0,0,1,0,0,0,0,,,,0,0
R_sLtZshO36kNKVWN,71.28.165.21,0,0,8/13/15 19:05,8/13/15 19:11,0,-1,0,0,,A year end evaluation of my by my supervisor. The evaluations were unjust; I thought; but I couldn't do anything. As a result I ended up with average evaluation; even though I did above average job.,1,0,80,41,0,0,54,0,0,0,0,0,0,0,76,69,0,68,49,0,68,24,66,15,62,56,38,72,60,58,38,69,34,male,male,3,6,0,0,1,0,0,0,0,0,,,No; this was the first of this kind,0,0
R_xaA1fkkjgKgIFtT,108.73.38.3,0,1,8/13/15 19:09,8/13/15 19:21,0,-1,0,0,,A time when someone else had power over me was when  applied at work for a higher position that became open.  Another employee also applied and we both interviewed with the company manager for it.  Afterwards; the manager told us he would announce his decision in five days.  It was frustrating and a little difficult waiting on his decision; knowing there was nothing else I could do.  I felt powerless; just waiting and knowing that my future direction with the company was in his hands.,-1,0,83,0,83,43,100,0,0,0,0,0,0,0,14,100,100,15,80,0,100,15,100,0,59,0,68,77,0,10,14,0,60,male,male,6,3,0,0,0,0,1,0,0,0,,No.,No.,0,0
R_2w4AMY215tHBxhK,73.26.212.108,0,0,8/13/15 19:26,8/13/15 19:44,0,-1,0,0,,When I was in my late teens; I was sent to rehab for alcohol abuse.  It was in a different state than the one I lived in; and I hadn't been able to say goodbye to my girlfriend.  I asked the intake nurse if I could use the phone.  She explained that as part of the treatment; no outside communications were allowed for the first two weeks.  I wanted to explode.  I was scared; lonely; angry at myself and at my parents; and all I wanted was to tell my girlfriend I loved her.  This woman; simply by having control of the phone; prevented me from having the outlet I wanted for all my feelings.  I would have screamed at her if I thought it would do any good.  I have hardly ever felt so helpless.  Ultimately; there was nothing I could do but sulk and wait while I went through their process.,1,0,100,80,100,24,48,79,0,0,15,0,26,0,100,53,100,100,100,0,54,100,100,0,16,87,15,30,100,0,0,100,35,Male,male,1,5,0,0,0,1,0,0,0,0,,It was fairly interesting.,No.,0,0
R_9n3LeOcDBuf9qdb,71.254.169.100,0,0,8/13/15 19:31,8/13/15 19:34,0,-1,0,0,,Last year when I was up for my yearly review at work I had no control over whether or not I would get a raise.  The company I am working for is facing stiff competition from other companies; and; as a result; has not been doing well.  Though I received all exemplary marks from my supervisor in all categories; I was not awarded a raise even though she admitted I deserved one.  I worked as hard as I could throughout the year; and still had no control over my pay rate.,1,0,86,88,87,76,86,91,78,0,70,55,100,0,100,80,49,100,87,0,100,72,100,0,0,100,69,84,72,0,0,100,27,Male,male,4,5,0,0,0,1,0,0,0,0,,,I have encountered essay questions similar to the one here.,0,0
R_2E45rQmYPteQzlQ,71.230.91.126,0,0,8/13/15 19:31,8/13/15 19:45,0,-1,0,0,,"I went to Catholic grade school; which is the children equivalent of prison.One of the things they try to teach you in both those places is discipline. In doing so;the authorities; in my case the teacher; will take advantage of their power and punish you for pointless things in order to make you feel subordinate. One time in particular I was eating Cheetos during snack time. Well one girl sitting next to me apparently didn't like Cheetos because she told on me. That's right she ""tattle taled"" on me for eating Cheetos. Apparently the fact that my hands turned orange disgusted her. This person had obviously never eaten Cheetos before; because if she had; she would be aware of the fact that having orange dust stained hands after eating Cheetos or any cheese curl product is only natural; just like having sauce all over your hands after eating ribs or grease all over your hands after fixing a car. There are some jobs that get your hands dirty! / Anyway; I was confident that the teacher would shove off my uninformed classmate as a silly nuisance. But alas; my teacher must have never eaten Cheetos either;because she; too was disgusted by my orange stained hands. I was forced to go to the bathroom and wash my hands ""for at least 60 seconds or until that filthy dirt comes off."" She also took my bag of Cheetos and threw it out. What the heck; man? Those were my Cheetos. Basically my teacher was acting like the school bully and stealing my lunch.",1,0,66,85,51,0,57,82,0,0,0,0,92,0,100,32,0,100,22,0,30,20,100,27,23,78,53,72,84,44,41,100,24,Male,male,4,5,0,0,0,1,0,0,0,0,,,,0,0
R_1rrh1O5qCFZ2vMY,76.77.239.56,0,0,8/13/15 19:33,8/13/15 19:39,0,-1,0,0,,In my last job I was the low man on the totem pole. I was given the lion's share of the work and received none of the credit. I was punished for even the most petty offenses. I was written up once because I had too many pennies in the bank deposit. I hated going to work every day. ,1,0,99,84,54,71,80,98,52,0,54,43,84,0,99,64,53,99,62,0,69,55,89,0,50,72,0,47,0,26,27,100,39,male,male,1,3,0,0,0,1,0,0,0,0,,nothing,none,0,0
R_7R38MMTdOOMPDPz,76.124.198.121,0,0,8/13/15 19:35,8/13/15 19:39,0,-1,0,0,,I Was attempting to get a raise in pay. I approached my boss. I was very nervous. I laid out all my accomplishments to prove i was worthy of said raise.,-1,0,88,0,44,52,43,29,0,0,92,0,0,0,87,87,0,58,9,0,89,88,86,1,50,68,79,15,50,24,68,0,30,Male,male,5,3,0,0,0,1,0,0,0,0,,No,No,0,0
R_1pspYU1nJT9c4Mb,190.56.31.74,0,0,8/13/15 19:37,8/13/15 19:44,0,-1,0,0,,I was supposed to get a raise a few months ago. My boss decided not to give it to me for no reason at all. I felt horrible about it.,1,0,92,57,92,26,43,56,2,0,27,0,0,0,99,80,59,93,70,0,34,48,96,0,0,96,66,30,70,11,34,97,35,male,male,3,5,0,0,0,1,0,0,0,0,,no,no,0,0
R_1Ho6da0LLrFKxWq,73.161.196.163,0,0,8/13/15 19:42,8/13/15 19:48,0,-1,0,0,,Working at my job; I had a difficult supervisor who did not respect my work and wished me to be off of a certain project.  My ability to be promoted was based upon the viewpoints of all supervisors above my position.  The supervisor began to make work life unpleasant for me out of spite.  There was little that I could do to affect the outcome of this situation.,1,0,80,78,77,64,69,82,17,0,26,11,80,0,91,0,0,84,0,0,0,0,85,10,0,100,0,12,78,0,0,88,35,Male,male,5,5,0,0,0,1,0,0,0,0,,Interesting survey.,None that were specifically like this one.  ,0,0
R_1Fn5llsmRAgNegg,67.182.249.141,0,0,8/13/15 19:44,8/13/15 19:54,0,-1,0,0,,I had a boss that was the most unpleasant man I have ever met.  Nobody in the department could anything correctly according to him; and I was the first one.  If I left my desk to go to the restroom I was chastised as if I were a 5 year old getting out of my seat at school.  When I finished work; it either wasn't the right template or the font was wrong or the size or margins were incorrect or even the paper I had used wasn't what I should have used.  He kept insisting that I wasn't doing any work; so one day our secretary had me just keep the adding tape going and not tear it off.  At the end of the day; she took it and with another secretary stretched it all the way around the second floor; into the atrium and around the water feature in there. They then showed my boss.  He said it was just a bunch of malarkey and we were all wasting time and paper.  Didn't matter that it was after hours and I had really used that much adding tape that day.  What finally happened is:  I found a new job.,-1,0,98,100,100,100,98,87,72,0,100,96,98,0,100,0,0,100,34,0,100,100,100,0,15,48,85,14,20,84,99,68,63,male,male,6,6,0,0,0,1,0,0,0,0,,No,No,0,0
R_3HC9fZE9iYslu2u,76.24.75.124,0,1,8/13/15 19:44,8/13/15 20:02,0,-1,0,0,,Being control from someone to satisfy your mostly desire becomes very stressful. I have applied from a college 60 miles away  from my home  on which doesn't has a public transportation. therefore I have to much a ride for any body who go the same way of my college. I can't afford to own a car. I have been asking a ride for someone who mostly go there .Unfortunately He never responded me until now. from now he is the only people who can satisfy my request. Otherwise; I have to drop out for school . ,1,0,100,0,100,100,0,100,88,0,100,100,100,0,100,100,0,100,100,0,100,100,100,0,4,99,100,0,100,0,0,1,33,Male,male,1,3,1,0,0,0,0,0,0,0,,No,No,0,0
R_2tfk4OLHyYn0n5f,54.148.44.119,0,1,8/13/15 20:19,8/13/15 20:33,0,-1,0,0,,when my son was born a little more than eight years ago... some anonymous person told child protective services that my sons' mother and i were into heavy drug use. they told child protective services this information while we were still at the hospital during the three day period after the birth. child protective service came to the hospital and told us that we could take our newborn son home with us; but the following day at eight a.m. in the morning; we would have to report to the urgent care for drug testing. we were outraged because we weren't at all guilty of what we had been accused of. we were also pretty pissed because we had no way of knowing who had done this to us or why they would have done this to us. it was a time for us to be happy with our new addition to the family. they wanted to ruin that for us; i suppose. we took our precious baby boy home with us; and showed up the following morning to report for our testing. we both took the tests and passed with no problem. it really sucked that someone would do that to us; but we knew that we would pass. to this day we still have no idea of who did that. today; our son is eight years old. he is handsome; funny; considerate; and at the top of his class. he also has a little sister that is three years younger than he is that he does everything that he can for. they are the best thing that has ever happened to me in my life.,-1,0,100,0,100,0,50,0,0,0,0,0,0,0,0,100,0,0,100,0,100,100,100,0,0,0,76,31,21,69,75,0,41,male,male,1,3,0,0,0,1,0,0,0,0,,no,no,0,0
R_3g5e6mxjo9f5t7X,104.34.170.57,0,0,8/13/15 19:29,8/13/15 19:36,0,1,0,0,I had control over a group of individuals when I was made an administrator for a project. My role was to assign others to specific tasks and roles in the project. I felt like I had a lot of responsibility to assign the right people to the right roles. The project luckily went well and we had little issue and I was able to provide good evaluations for my group members. ,,-1,1,71,5,66,40,24,7,2,1,51,1,16,1,58,97,15,58,51,1,99,37,75,5,5,12,100,12,11,94,91,9,23,Male,male,6,5,0,0,1,0,0,0,0,1,South Asian American,No.,Not sure.,0,0
R_1d52dBMbNF7K8So,76.123.167.116,0,0,8/13/15 19:06,8/13/15 19:17,0,1,0,0,I was given the power to decide who received a stipend to attend a training conference. There were 7 other teachers that could possible receive the stipend; but we only had the funds to cover one stipend; so I had to make a choice of who to give it to. It felt great knowing that I had the power to make someone really happy; but at the same time; I knew that I was also going to make 6 other people really sad. My choice wasn't questioned that much; but there were some sore losers. ,,1,1,100,100,91,97,93,90,70,4,100,57,99,1,99,100,41,100,87,5,100,60,100,0,40,59,45,68,39,70,55,77,39,Male,male,2,6,0,0,0,1,0,0,0,0,,Very interesting. Would love to check out your findings.  ,No,0,0
R_3esHFYtU5SlbFzR,66.91.132.46,0,0,8/13/15 19:04,8/13/15 19:19,0,-1,0,0,,There was a case in which my boss got to decide whether she was going to get to take time off for vacation or let me go.  She decided that she would go during a particular sets of dates.  It sucked; I knew that I wouldnt be able to go; of course she would give herself the dates off.  I felt like I had no control over the situation and that I was not worth a penny.,1,1,1,100,3,74,19,100,75,1,75,64,100,2,100,95,41,99,50,4,93,93,99,0,7,5,62,40,41,58,19,99,33,male,male,4,6,0,0,0,1,0,0,0,0,,No,No,0,0
R_2aeFUfTVl7lOTTX,12.204.222.254,0,0,7/14/15 7:50,7/14/15 7:56,0,1,0,0,I supervise a small department where I work. One of my employees; who we'll call Brett; is the owner's grandson. He is a terrible employee; but gets away with his terrible behavior because his granddad is always covering for him. Brett recently submitted a time off request for a 'personal situation'; but knowing Brett; I knew that there was about a 90% chance that he wanted to take the day off to play a video game that had just come out that day. Brett turned his request in just a few days before the day that he wanted off; and policy states that requests must be turned in at least two weeks prior in order to receive full consideration. I knew that we'd be somewhat busy on the day that he was requesting off; so I knew that I could deny his request on those two grounds alone; and was really tempted to do so just to be a jerk. In the end; I ended up approving his request in the end; but it did feel good to know that I have power over this employee to some degree.,,1,2,82,74,74,67,47,74,50,10,68,13,81,3,88,77,11,96,66,8,75,28,90,7,7,91,95,19,92,4,5,100,35,Male,male,5,5,0,0,0,1,0,0,0,0,,Everything was fine; thanks!,No,0,0
R_ahgrW66KFBTNhqF,54.148.44.119,0,1,8/13/15 19:48,8/13/15 19:59,0,1,0,0,I was a TA in a psych class; and graded people's assignments. I disliked the amount of pressure on me; how responsible I was for their success. I did not like being the sole arbiter; I second guessed myself constantly. ,,-1,2,88,25,52,37,36,25,15,5,48,6,73,0,72,97,9,68,49,0,91,43,84,1,13,13,82,8,33,77,75,20,19,Male,male,4,3,0,0,0,1,0,0,0,0,,A progress bar would be nice,No,0,0
R_Qb4FkyVoU9uaxSV,67.160.165.212,0,0,7/10/15 4:17,7/10/15 4:20,0,-1,0,0,,I stay at a friend's apartment and we got into a fight one time. He asked me to leave and I had nowhere to go. He changed his mind about me leaving but it was a pretty bad situation to be in. I was absolutely powerless in that situation and I didn't like it one bit. I had no control and it was a scary position to be in.,1,2,41,14,15,17,17,27,16,3,11,5,31,1,41,7,7,28,19,0,10,29,50,4,9,54,64,31,25,73,37,22,55,male,male,1,5,0,0,0,1,0,0,0,0,,not really,just the powerless question,1,0
R_3EgIvlriySdM7IJ,71.58.245.18,0,0,7/14/15 7:26,7/14/15 7:32,0,-1,0,0,,Recently; about a month ago; I was fired. My boss had attained his position about 2-3 years ago and he never liked me. I remember a time when he had to work side by side with me before he was my boss and he felt really cold to me. I do not think he gave me a fair oppurtunity once he became my boss and I paid the price for that. ,-1,2,100,41,100,93,100,73,82,8,4,70,67,4,72,88,35,74,87,3,100,81,85,6,23,30,99,65,57,19,85,12,40,male,male,4,5,0,0,0,1,0,0,0,0,,,,0,0
R_33p4xjnOjZ5sLuT,50.245.31.177,0,0,7/14/15 7:34,7/14/15 7:41,0,-1,0,0,,I had no power when I was given my performance appraisal. In this situation; they make it sound like you have input; but really; everything has already been decided beforehand. It is just a guise of cooperation. I always dread these moments because my boss tends to focus on the negatives. No matter how hard I try; I cannot explain things or get him to see things my way. If I ask for a promotion; it's always this or that. I just feel resigned to the fact and pretend to be engaged and listening; but really; I'm just going through the motions. It can be very frustrating when you're not heard.,-1,2,93,5,81,42,16,3,13,0,30,31,4,0,34,94,2,28,22,0,94,75,79,7,19,25,78,27,7,77,73,2,33,male,male,5,5,0,0,1,0,0,0,0,0,,none,none,0,0
R_1LduWOLcdw83GRt,208.167.254.227,0,0,7/10/15 3:57,7/10/15 4:01,0,-1,0,0,,I wanted to go to the store but didn't have a car. I asked one of my neighbors to take me and he drove like a mad man. I feared for my life the entire time as he weaved in and out of traffic; ignored traffic laws; and went excessively fast. I felt like I didn't have any control over the situation.,1,3,58,67,25,40,83,60,12,3,5,2,50,0,89,77,91,75,67,3,69,73,71,6,73,58,50,64,83,13,15,83,26,Male,male,3,5,0,0,0,1,0,0,0,0,,Thank you for the study,no,0,0
R_1I5iVErsyBXMXFD,72.227.157.25,0,0,7/9/15 22:38,7/9/15 22:41,0,NA,0,0,,,-1,4,98,4,100,89,60,8,68,5,95,72,85,4,77,100,38,91,76,0,100,68,100,0,9,5,88,6,5,97,96,1,21,Male,male,3,5,0,0,1,0,0,0,0,0,,No,Yes - I think I had to write a story like the one I read.,0,0
R_3Jzaih93tE2Mu63,71.60.118.110,0,0,8/13/15 19:16,8/13/15 19:21,0,1,0,0,I am the Controller of the finance department.  I reviewed my employees.  I felt good and wanted to act honestly.,,-1,5,62,9,65,27,19,18,54,7,65,6,14,2,50,58,4,50,63,19,68,75,63,18,58,28,66,48,37,75,60,35,38,Male,male,4,5,0,0,0,1,0,0,0,0,,No,No,0,0
